πολλὴ	964
ὀνόματα	963
βασιλείας	962
κεῖσθαι	961
ἀέρα	961
έν	961
στοιχεῖον	960
θερμῷ	960
ποιὸν	960
πολλαὶ	959
φυλῆς	959
μάλα	958
ὁδοῦ	957
τιμὴν	957
ξύλον	956
κινήσεων	955
μικροῦ	953
ἄδηλον	953
μεταβολὴν	952
ὅρους	952
ἔχοντι	952
μεγάλα	951
βασιλεῖς	950
ἐνδέχεσθαι	950
οὑν	949
ἥν	948
φυτῶν	948
συμβεβηκότα	948
αἴτιος	947
τοιοῦτο	947
μοιρῶν	946
λέγουσι	946
ἐάν	946
θέλει	946
ταῦτά	945
ὑπό	944
διδασκαλίας	944
δέον	943
πολλά	942
γράφει	941
ὡσαύτως	941
ἔσω	939
πράττειν	939
τοιούτου	939
ἁπλοῦν	939
ἐνδεχόμενον	939
ἐλάττονος	938
Πῶς	938
ἐλαίου	938
ὀκτὼ	937
δια	937
ἱκανὸν	936
κδ	936
θείας	935
τέως	935
μόνων	934
κατα	933
Ν	933
διάθεσιν	932
μῦς	932
παράδειγμα	932
μεγέθους	932
κινήσεως	931
φρονεῖν	930
ἀληθοῦς	930
ἀποδείξεως	930
ἧπαρ	929
στ	928
κᾀν	928
μεταβολὴ	927
ὀστῶν	927
ἀδελφὸν	926
ἄκρων	926
εἰδέναι	925
ἀξιοῖ	925
τύχης	924
ἀγαθὸς	924
λείπει	924
νόμον	923
πρότασις	922
διάμετρον	922
κυρίῳ	921
πόδας	920
ἁπάντων	920
μένειν	920
ὀπίσω	918
προφήτης	918
ἄγειν	917
δόξῃ	917
μέσου	916
δυνάμενον	916
βαρύνεται	916
ἵππον	914
ποτ	914
λίαν	914
ὁρᾷ	914
ἔγραψε	914
ἐϲ	913
οἰκείων	912
ἐλάττονα	912
ἀποθανεῖν	911
ζώου	911
διδάσκει	909
γραφῆς	908
εἴκοσι	907
τυχὸν	907
ιγ	907
εἰρημένοις	906
πνεύματος	906
πόδας	905
πάσας	905
Μὴ	905
ἴσας	903
ἦλθον	903
ἕπεσθαι	903
Υἱὸν	903
Ἢν	902
ἅπασαν	902
ὲν	902
εἴγε	901
εἰκόνα	900
ὄξους	900
μεγέθει	899
κοινὴν	899
οὖσαι	896
ἑκατὸν	895
μέσῳ	895
διφθόγγου	895
κεφαλὴ	894
γένεσιν	894
σωτηρίαν	893
αἳ	893
Ἑλλήνων	893
ἀκοῦσαι	893
τισιν	893
Αἴγυπτον	892
ἐργάζεται	891
ἵππου	891
στόμα	891
θείου	890
πλείους	890
ὁρᾷς	890
δευτέραν	890
κινούμενα	890
ΠΕΡΙ	888
ξηρὰ	887
πολὺς	886
μόνα	886
οὐσία	886
ποταμὸν	885
οἴεται	885
γενόμενον	885
κυρίως	885
αἰσθήσει	884
ἀμφοτέρων	884
ἀρκεῖ	884
ποσοῦ	884
Ἔστω	884
συλλογισμός	884
Περσῶν	883
ἀρχή	883
ἄστρων	881
πυρετὸς	881
ἐκείνῳ	879
ἄρθρον	879
θυμὸν	878
Ο	877
κόσμον	877
καθαρὸν	876
γνώσεως	876
ὀργάνων	875
πλήθους	875
θαλάσσης	874
πλείω	874
ζῴῳ	872
φημι	872
ἀίδιον	871
μη	871
ἄλλαις	870
Αἰγύπτου	870
ἀρχήν	868
νεῦρα	868
μέρους	868
μέρει	868
διαιρεῖται	867
Χρυσοστόμου	867
εἴπῃ	866
σοφία	866
Πλάτωνος	866
daß	866
πλάτος	865
ποῖον	865
τόπους	865
φέρεσθαι	864
ἀδελφῶν	864
πολλαχῶς	863
ὀστοῦν	862
διαφοραὶ	861
δευτέρου	861
ἡμέραις	860
αἰσθητὰ	860
ζωὴ	860
οἰκίας	860
πρότασιν	860
Διὸ	859
φλεβῶν	859
Δαβὶδ	859
καλὰ	858
ϲημαίνει	858
οf	858
τοιαῦται	857
τέσσαρα	857
Ἱερουσαλὴμ	857
ταχὺ	856
γένους	856
δίκην	856
μάλα	855
πράξεις	854
ἐποίησε	854
ἡμέρα	854
ἀπό	852
δικαιοσύνης	850
δυνάμεις	849
τέ	849
ἴσῳ	849
Πατὴρ	849
Δαυεὶδ	849
φέρεται	848
κακίας	848
ποιότητος	848
ἀρετῶν	848
ἀλλήλαις	847
ἡμέρα	847
πλήθει	847
ται	847
ἕξεις	846
παντάπασιν	845
πολέμου	845
ὦτα	845
γενέσεως	845
Ἐγὼ	845
χαλκοῦ	844
Δία	844
δίχα	843
σκοπὸν	843
γάλα	843
φαίνεσθαι	843
ποτέ	841
ὅλος	841
Ξ	841
παλαιῶν	837
ἦθος	837
σθαι	837
πίστιν	836
ἐναντίας	836
παίδων	836
μακρὸν	836
εἴρηκε	836
ἄρχων	835
μιν	835
Ἰουδαῖοι	834
γενέσει	834
στέρησις	834
ὁμοίωϲ	834
ἐγχωρεῖ	833
βάρος	833
δείξας	833
Υἱοῦ	833
υἱῷ	832
μόνοις	832
λέξεως	832
κώνου	832
ἁμαρτίαν	831
τῶνδε	830
σωτηρίας	828
οὐρανῶν	828
μεγάλην	827
περιττὸν	827
τεσσάρων	827
γρ	827
λεπτὸν	826
σκοπεῖν	826
σελήνην	825
καρδίᾳ	825
αὑτὴν	824
πλοῦτον	824
τᾷ	824
φιλόσοφος	824
ῥίζα	824
ἐδείχθη	823
ἐπιφέρει	823
θείων	820
πέφυκε	820
πρώτην	820
δεινὸν	820
τοιγαροῦν	820
παίδων	820
δίκαιος	820
ταύταις	820
οὐδέποτε	819
χρημάτων	819
τίνες	818
ὄγκον	818
οἶκος	818
ἀντικείμενον	818
Εἰς	817
λευκῷ	815
γέ	814
ἐνθάδε	814
αὖθιϲ	814
ἀλήθειαν	813
γινώσκειν	812
οὖσιν	812
ἑτέραν	812
ῥᾴδιον	812
πραγματείας	812
αἰτία	811
τάξιν	811
πόρρω	810
Μωυσῆς	810
τέκνα	810
διαιρέσεως	810
Ἰωάννης	810
τοῦθ	809
χωρίον	808
χρῶ	807
σαρκὶ	807
ἐδόκει	807
ὑπάρχοντα	807
μεταβάλλειν	807
μεταξύ	806
χρείας	805
εἰρημένων	805
τόπων	804
ἰσχὺν	804
Ἑλλήνων	804
αἰτιατικῇ	804
μόνη	803
ἐμὸν	803
ἰδίαν	803
θεῖα	802
διχῶς	802
εἶδεν	802
Πλάτων	802
εἴτ	801
δεῦρο	801
μέσων	801
δικαίως	801
Λόγος	801
ϛ	800
ἑκατέρου	799
ὦσιν	799
ἑκάτερον	798
ἄγγελος	798
ἐνεργειῶν	797
ἔμψυχον	797
αυ	797
μεγάλου	796
αὔξησιν	795
γνώμην	795
δεῖσθαι	794
βάθος	794
οὔκ	793
γινόμενον	793
διαθέσεις	793
πρώτῳ	792
δεξιὸν	792
ἔλαβε	792
ἐνεργεῖ	792
ἀλλά	790
στόματος	790
αὐτά	789
ἔϲτιν	788
μοῖραν	787
ὑπερβολὴν	786
καρδίαν	786
ἐνέργειαν	786
καρδία	785
θυμοῦ	784
τρόπους	783
ἰσχυρῶς	783
πλάτος	782
ἀκίνητον	782
τόν	782
ὡσεὶ	782
ῥητέον	782
νῷ	781
μέχρις	781
ἀλλαχοῦ	781
χαλεπὸν	780
τξ	779
τέχνη	778
ψυχαῖς	778
ἴσμεν	778
ἄκρα	778
φιλοσοφίας	777
φαντασίαν	777
οἶνος	777
ἐκείνη	776
συνάγεται	776
θεῖος	774
αἰσθάνεσθαι	774
παρόντος	774
πιεῖν	774
τόνον	774
ὑγρῶν	772
οὐδεμία	772
ὅλα	772
ἑαυτῇ	771
κοινὴ	771
διδασκαλίαν	771
κηροῦ	770
κτὰ	770
σελήνης	769
λε	769
σφυγμῶν	769
μέγαν	768
γεγονέναι	768
τεῖχος	768
Ἱπποκράτους	768
πῇ	767
ἔμελλεν	767
ἀπόφασιν	767
ὀρθὰς	766
ἀρτηριῶν	766
ὁρμὴν	766
λέγουσα	766
τω	766
μέτρον	765
νοσημάτων	765
γράφει	765
ἀγγεῖον	764
θερμότητος	764
ὑπάρξει	764
ἐναντίων	763
βαρὺ	763
καλοῦ	763
βίῳ	763
ἰδίως	762
κοιλίας	762
γεγενῆσθαι	762
οἰκεῖα	761
Τὸν	761
ὄρη	761
αυτου	761
ὀργὴν	760
τινί	760
πρόδηλον	760
Κύριε	760
κἀκεῖνο	759
Ἀθηναῖοι	759
πυρετῶν	759
γυναικὶ	758
χρήματα	757
παρα	757
χρώμενος	756
αἰεὶ	756
πολέμου	755
πολεμίων	755
τοιαύτας	755
οὐδεμίαν	754
ἐνὶ	754
φάναι	754
φέρειν	754
συλλογισμῶν	754
θαλάσσης	753
κύκλου	753
ἕλκος	753
λέγεσθαι	753
μέλλοντα	753
μήπω	753
ὀξὺ	753
φανερῶς	752
Οὗτος	751
γινόμενα	751
Οὕτω	750
Τί	750
τέταρτον	750
πάσχειν	749
Ζηνόδοτος	749
θερμόν	748
λεκτέον	748
φάρμακα	748
φωνῶν	747
διόπερ	747
πρώτου	746
ἔργῳ	745
οὐθὲν	745
γαστρὶ	745
ἆρ	745
τέχνην	745
γνώμης	745
σοφίαν	745
ἁγίου	744
σώμασιν	743
φ	743
ων	743
τἀναντία	742
ἄνθος	742
Ἢ	741
ἄρρεν	740
ἔνι	740
ὀστᾶ	740
σημείων	740
Ἕλληνες	739
δηλοῦν	739
ἐντὸϲ	738
ἥδε	737
ἀέρι	737
ἴσην	737
τάξει	737
αὐταὶ	737
λαμβάνει	737
ἔγγιστα	736
στάδιοι	736
ἔθνους	735
μαθὼν	735
Ἄρης	735
προσεχῶς	734
μέγιστον	733
μέγας	733
χωρίον	733
σύνθετον	733
οἴονται	733
μάχην	732
παρὸν	732
τἀς	732
ΖΗ	730
δόξης	729
ὑπαρχόντων	729
βέλτιον	729
σημαινόμενον	728
γένη	728
ὥϲτε	728
ἔδειξε	727
οἵτινες	727
κρᾶσιν	726
πέρας	726
ἵππους	726
μόνῃ	726
φαντασία	726
τόπους	726
γενομένης	725
χολῆς	725
κατηγορούμενον	725
διάμετρος	725
μήτηρ	724
καρπὸς	724
ἀδικεῖν	724
σάρκα	724
μορίου	724
κοινῶν	723
οὐδένα	723
εἴπωμεν	723
αὑτό	723
νο	723
πατρός	722
κἀνταῦθα	721
εἴπω	721
την	721
ἐξῆς	719
εἰσί	719
οὗτοϲ	719
τύχης	718
ναῦς	718
γραφὴ	718
ἔτυχεν	717
βουλόμενος	717
μηδαμῶς	716
θάλασσαν	716
θάνατος	716
ἑτέρων	715
νομίζειν	715
ἥπατος	715
δεικνύναι	715
εἰσίν	715
μαρτυρεῖ	714
ἀγαθῷ	713
φαινόμενον	713
ἄγνοιαν	712
κενοῦ	712
ἀνάπαλιν	712
ἡδὺ	711
γινομένων	711
πατήρ	711
τίνι	711
σπουδῆς	710
ζῇ	710
μέλιτος	710
υἱοῖς	710
τοὺ	710
ποταμῶν	709
κρατεῖν	708
πλείονα	708
λέγοντα	708
ἑπόμενον	708
